Year,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
SU_BFL_Dur_Fl,175.0,162.0,77.0,96.0,60.0,109.0,120.0,169.0,62.0,108.0,83.0,159.0,103.0,216.0,59.0,56.0,156.0,142.0,163.0,165.0,110.0,52.0,60.0,nan,nan,50.0,141.0,74.0,76.0,211.0,79.0,175.0,205.0,150.0,93.0,nan,226.0,164.0,171.0,233.0,125.0,99.0,118.0,230.0,127.0,85.0,209.0,89.0,55.0,75.0,143.0,138.0,178.0,nan,nan
SU_BFL_Dur_Wet,227.0,240.0,237.0,206.0,187.0,270.0,162.0,245.0,231.0,238.0,201.0,252.0,248.0,258.0,242.0,243.0,259.0,234.0,254.0,216.0,202.0,253.0,215.0,231.0,191.0,233.0,214.0,177.0,223.0,249.0,225.0,233.0,221.0,212.0,199.0,132.0,231.0,238.0,239.0,242.0,248.0,276.0,215.0,270.0,244.0,209.0,233.0,241.0,243.0,228.0,223.0,247.0,208.0,190.0,155.0
SU_BFL_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAFL_Tim,43.0,40.0,32.0,310.0,358.0,322.0,333.0,15.0,22.0,289.0,329.0,316.0,17.0,315.0,84.0,280.0,276.0,351.0,11.0,13.0,46.0,318.0,299.0,315.0,nan,nan,275.0,357.0,328.0,297.0,63.0,299.0,23.0,75.0,10.0,346.0,nan,83.0,38.0,24.0,82.0,328.0,312.0,341.0,73.0,356.0,318.0,73.0,307.0,287.0,298.0,21.0,335.0,40.0,nan
FAFL_Mag,179.84692217256395,560.5129178115113,7359.323525650654,252.95966177185596,6459.661485711376,296.93599711045186,402.9866741517149,369.90145995596737,1399.7135420945792,339.9630571389368,414.90275175249235,265.0077784457307,411.75558548613,2029.8976054323448,617.7631960281125,153.85750573002164,86.98808343379837,248.92110782692112,1279.7089578420823,4179.834641811754,299.7950646505718,863.9845104234026,1789.6977701184528,833.9352597063527,nan,nan,143.99766429381802,83.8744944386874,185.9765246639033,178.91310878290565,459.70082998438795,316.80674519943807,799.7097897457076,191.96451898467734,601.9785318039034,847.94037704816,nan,1859.9255116322092,796.690433764324,333.9782365322346,329.97144184956375,176.97477784991523,367.87460377864284,177.991596391761,505.99950937195706,1169.9550292228032,278.7883376212533,267.8949627455595,339.8683086266333,616.6990160626493,1449.9811151410324,391.92082235133336,181.57520341869397,468.8885583682574,nan
FAFL_Tim_Wet,92.0,92.0,110.0,105.0,103.0,84.0,129.0,57.0,98.0,93.0,94.0,69.0,110.0,95.0,126.0,98.0,98.0,89.0,103.0,104.0,97.0,45.0,135.0,105.0,91.0,45.0,93.0,65.0,66.0,79.0,101.0,80.0,81.0,91.0,72.0,87.0,359.0,88.0,112.0,92.0,91.0,86.0,124.0,73.0,113.0,108.0,77.0,97.0,94.0,110.0,86.0,101.0,79.0,70.0,38.0
FAFL_Dur,3.0,3.0,5.0,4.0,6.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,2.0,nan,nan,0.0,9.0,3.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,nan,5.0,6.0,7.0,6.0,5.0,3.0,4.0,9.0,2.0,2.0,7.0,4.0,2.0,3.0,2.0,3.0,2.0,nan
Wet_BFL_Mag,81.0,97.0,210.0,92.4,223.0,101.6,120.0,96.0,147.7,92.20000000000002,116.19999999999999,90.0,115.0,164.0,186.4,73.0,34.3,87.0,111.8,225.8,127.6,190.0,212.0,216.60000000000002,516.8000000000001,614.7,56.0,70.0,44.0,61.7,80.0,57.800000000000004,94.2,158.3,177.0,124.0,269.5,292.2,198.1,121.0,200.4,70.0,73.20000000000002,62.0,310.8,253.9,76.0,192.8,61.0,60.0,151.0,83.7,101.0,105.6,126.1
WIN_Tim_2,nan,nan,99.5,nan,358.0,nan,152.0,nan,129.0,22.0,nan,nan,134.0,129.0,156.0,nan,nan,160.0,143.5,125.0,nan,123.0,141.0,146.0,nan,106.5,nan,nan,nan,nan,nan,nan,138.0,nan,151.5,144.5,68.5,162.5,143.0,nan,nan,nan,151.0,nan,137.0,136.0,nan,nan,nan,154.0,144.0,nan,nan,nan,nan
WIN_Dur_2,nan,nan,1.5,nan,3.0,nan,9.0,nan,34.0,1.0,nan,nan,4.0,2.0,2.0,nan,nan,1.0,3.0,3.0,nan,2.0,49.0,3.0,nan,2.0,nan,nan,nan,nan,nan,nan,9.0,nan,4.5,6.5,3.0,1.0,10.0,nan,nan,nan,4.0,nan,18.0,7.5,nan,nan,nan,8.0,2.0,nan,nan,nan,nan
WIN_Fre_2,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,7.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
WIN_Tim_5,nan,138.5,139.0,nan,138.0,nan,136.0,nan,120.0,147.0,167.5,151.0,131.0,126.0,139.0,nan,nan,141.0,135.0,161.0,nan,119.0,132.5,130.0,nan,119.0,nan,nan,128.0,nan,nan,nan,151.0,nan,120.0,135.5,131.5,120.0,150.0,136.0,nan,138.0,142.0,nan,149.0,113.0,nan,137.0,131.0,152.5,120.0,nan,nan,nan,nan
WIN_Dur_5,nan,4.0,6.0,nan,4.0,nan,17.0,nan,3.0,1.5,9.0,3.0,4.0,10.0,16.0,nan,nan,3.0,15.0,5.0,nan,3.0,2.5,2.0,nan,3.0,nan,nan,3.0,nan,nan,nan,3.0,nan,5.0,7.5,5.0,17.5,9.5,5.0,nan,1.0,20.0,nan,16.0,5.5,nan,5.0,5.0,2.5,3.5,nan,nan,nan,nan
WIN_Fre_5,0.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,4.0,8.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,7.0,0.0,7.0,4.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0
WIN_Tim_10,nan,131.5,151.5,134.0,158.0,131.5,128.0,144.5,102.0,126.0,147.5,135.0,123.0,80.0,130.0,nan,nan,138.0,123.0,123.0,118.0,52.0,137.5,107.0,133.0,99.5,nan,nan,139.0,nan,144.0,nan,119.0,132.0,79.0,108.0,126.5,135.5,117.0,129.0,132.5,138.0,136.0,136.0,158.5,364.0,nan,132.0,117.0,137.5,91.0,113.0,127.5,nan,nan
WIN_Dur_10,nan,7.0,4.5,14.0,6.0,6.0,3.0,5.5,2.0,1.0,6.5,4.0,5.0,10.5,46.0,nan,nan,23.0,3.0,9.5,2.5,3.0,2.0,2.0,5.5,5.5,nan,nan,3.0,nan,3.0,nan,24.0,1.0,4.0,1.5,3.5,3.0,2.0,2.0,3.0,6.0,34.0,5.0,3.0,2.0,nan,2.0,19.0,7.0,5.0,5.0,1.5,nan,nan
WIN_Fre_10,0.0,6.0,4.0,1.0,6.0,2.0,3.0,2.0,8.0,5.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,5.0,6.0,2.0,5.0,4.0,7.0,4.0,6.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,1.0,3.0,4.0,6.0,6.0,3.0,6.0,4.0,4.0,1.0,2.0,4.0,5.0,0.0,3.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0
WIN_Tim_20,131.0,67.0,97.0,119.0,168.5,89.0,101.0,85.5,26.0,72.5,150.0,80.0,107.5,15.0,122.0,125.5,nan,102.0,103.0,48.0,129.0,45.0,72.0,24.5,94.0,45.0,112.0,135.0,88.0,113.0,135.0,120.0,88.0,134.0,68.0,50.0,50.0,96.5,72.5,95.0,103.5,114.0,117.5,103.5,105.5,81.0,118.0,109.0,86.0,108.0,37.5,111.0,126.5,134.5,40.0
WIN_Dur_20,2.0,46.5,10.0,4.0,6.5,64.0,1.0,3.5,3.0,5.5,4.5,3.0,36.0,3.0,2.0,8.5,nan,5.0,2.0,7.0,10.0,2.0,2.0,4.5,74.0,145.0,10.0,1.5,29.0,4.0,5.0,2.5,8.0,7.5,17.0,3.0,5.5,54.5,45.5,13.0,20.0,16.0,22.0,9.5,3.5,4.0,6.0,2.0,33.0,5.0,5.0,33.0,2.5,2.5,1.0
WIN_Fre_20,5.0,2.0,3.0,4.0,4.0,1.0,6.0,4.0,3.0,6.0,4.0,3.0,2.0,5.0,3.0,2.0,0.0,3.0,5.0,3.0,4.0,7.0,11.0,6.0,1.0,1.0,3.0,2.0,3.0,5.0,3.0,4.0,6.0,4.0,5.0,7.0,8.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,8.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0
WIN_Tim_50,134.5,133.0,243.0,35.0,356.0,359.0,21.0,48.0,8.0,7.0,10.0,351.0,217.0,338.0,141.0,15.5,153.5,40.0,134.5,124.0,71.0,317.0,274.0,87.0,12.0,118.5,77.0,74.5,138.5,67.0,76.0,73.0,43.0,73.0,322.0,364.0,233.0,44.0,28.0,44.0,78.0,3.0,128.0,48.0,57.0,352.0,41.0,69.0,116.0,55.0,315.0,361.0,350.0,76.0,91.0
WIN_Dur_50,2.5,3.5,2.0,20.0,284.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,9.0,13.5,3.0,16.5,2.0,6.5,6.5,1.0,322.0,365.0,12.0,3.0,4.0,4.5,50.0,1.0,3.0,53.0,4.0,3.0,11.0,2.0,5.0,5.0,5.0,3.0,5.0,100.0,1.5,5.0,2.0,2.0,3.0,2.0,5.0,3.5,4.0,4.5,3.5,1.0,5.0,11.5
WIN_Fre_50,4.0,4.0,7.0,4.0,1.0,13.0,7.0,9.0,9.0,7.0,7.0,5.0,9.0,5.0,6.0,8.0,4.0,9.0,4.0,4.0,7.0,1.0,1.0,4.0,12.0,6.0,6.0,2.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,7.0,5.0,7.0,6.0,7.0,1.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,6.0,7.0,6.0,4.0,5.0,5.0,6.0
