Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
SU_Dur_Fl,111.0,nan,nan,100.0,nan,85.0,104.0,101.0,nan,108.0,114.0,78.0,nan,nan,nan,99.0,nan,117.0,126.0,121.0,110.0,nan,nan,127.0,71.0,68.0,108.0,113.0,81.0,92.0,107.0,86.0,89.0,89.0,173.0,111.0,nan,nan,86.0,126.0,105.0,135.0,101.0,nan,112.0,99.0,nan,nan,68.0,110.0,98.0,133.0,109.0,119.0,103.0,118.0,76.0,85.0,137.0,63.0,117.0,103.0,nan,105.0,170.0
SU_Dur_Wet,125.0,134.0,100.0,143.0,116.0,196.0,147.0,150.0,181.0,172.0,125.0,246.0,94.0,111.0,172.0,109.0,149.0,146.0,138.0,129.0,163.0,150.0,92.0,152.0,75.0,221.0,109.0,152.0,106.0,113.0,107.0,117.0,93.0,90.0,177.0,175.0,116.0,103.0,158.0,157.0,171.0,207.0,104.0,144.0,117.0,110.0,184.0,90.0,107.0,192.0,108.0,135.0,114.0,119.0,117.0,128.0,132.0,140.0,152.0,76.0,137.0,105.0,202.0,140.0,205.0
SU_No_Flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA_Tim,302.0,316.0,nan,nan,316.0,nan,304.0,318.0,318.0,nan,329.0,327.0,285.0,nan,nan,nan,320.0,nan,314.0,348.0,313.0,330.0,nan,nan,349.0,299.0,277.0,326.0,335.0,298.0,313.0,320.0,302.0,315.0,307.0,17.0,303.0,nan,nan,296.0,345.0,331.0,307.0,342.0,nan,340.0,324.0,nan,nan,301.0,335.0,321.0,348.0,340.0,344.0,335.0,318.0,292.0,307.0,350.0,297.0,364.0,326.0,nan,297.0
FA_Mag,16699.98538909676,3749.8931871146206,nan,nan,773.9955778441067,nan,4579.766840461306,10599.987353350103,1669.9934711007463,nan,6509.810063657233,2069.902613449333,12299.891471619314,nan,nan,nan,2629.8764965452237,nan,2329.949129175975,4599.937435482454,9199.757475483279,5589.8659662130685,nan,nan,1579.9753122044267,3879.7697585928668,226.99957854915732,2989.8322014854934,1189.9874366633837,6229.841411499514,1159.9741627994854,14099.947962899281,3879.889158091532,4739.88640704257,4489.898664550933,11399.914760083002,1339.9707306428693,nan,nan,2319.9350496418883,1179.9883899277834,824.9655248712023,2889.9939211936553,2439.8873360036037,nan,2839.9489447589594,8210.034937488825,nan,nan,984.9789329625637,494.9993359483633,1279.9935696186735,5889.71963590947,3479.8220819692324,10399.762487748449,11799.786005040865,2219.7561297629572,6649.6128378840585,1399.933601485358,1919.9752679754201,3999.9815860625886,3969.90097202273,3039.9815996423026,nan,2469.9606498567064
FA_Tim_Wet,302.0,330.0,5.0,326.0,359.0,342.0,50.0,361.0,2.0,32.0,28.0,338.0,88.0,311.0,341.0,364.0,330.0,13.0,343.0,360.0,321.0,18.0,348.0,309.0,9.0,303.0,65.0,327.0,9.0,323.0,334.0,320.0,333.0,319.0,308.0,21.0,2.0,333.0,326.0,3.0,11.0,32.0,14.0,345.0,3.0,345.0,335.0,5.0,324.0,340.0,52.0,331.0,350.0,345.0,344.0,349.0,328.0,348.0,362.0,365.0,310.0,19.0,328.0,40.0,332.0
FA_Dur,5.0,3.0,nan,nan,2.0,nan,6.0,5.0,2.0,nan,2.0,5.0,6.0,nan,nan,nan,6.0,nan,2.0,4.0,2.0,3.0,nan,nan,5.0,2.0,4.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,8.0,4.0,2.0,nan,nan,4.0,3.0,3.0,6.0,2.0,nan,3.0,3.0,nan,nan,4.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,nan,2.0
Tim_2,18.0,21.5,65.5,28.0,nan,14.0,65.0,20.0,12.0,93.0,42.0,354.0,336.0,349.0,8.0,6.0,28.0,33.5,21.0,3.0,341.0,40.0,14.0,354.0,77.0,nan,nan,338.5,11.0,36.0,nan,14.5,49.0,347.0,317.0,47.0,nan,344.0,15.5,8.0,nan,nan,77.0,nan,51.5,57.0,343.0,48.0,15.5,nan,nan,6.0,365.0,48.0,59.5,7.0,353.5,nan,nan,155.0,17.0,95.0,338.0,56.5,13.5
Dur_2,3.0,2.0,1.5,2.0,nan,8.0,3.0,3.0,1.0,1.5,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,7.5,3.0,10.0,1.0,3.0,1.0,nan,nan,2.5,1.0,3.0,nan,3.5,3.0,1.0,1.0,4.0,nan,1.0,2.5,1.0,nan,nan,2.0,nan,2.5,1.5,1.0,5.0,1.0,nan,nan,3.0,2.0,2.0,1.0,4.5,2.5,nan,nan,2.0,1.0,1.5,1.5,2.5,3.5
Fre_2,5.0,4.0,4.0,5.0,0.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,7.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,7.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,6.0,4.0,5.0,2.0,4.0,0.0,0.0,1.0,5.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,5.0,4.0,2.0,2.0,2.0
Tim_5,348.0,104.0,118.0,27.0,365.0,88.5,102.0,28.0,19.5,67.0,42.0,354.0,31.0,20.0,7.0,90.0,81.5,32.5,70.0,3.0,49.0,21.0,4.5,14.0,105.5,339.0,nan,355.5,11.0,337.0,46.0,352.0,104.5,359.0,324.5,46.0,72.0,340.0,77.0,78.0,nan,108.0,124.0,nan,85.5,36.0,14.5,85.5,47.0,14.0,nan,6.0,21.5,48.0,58.5,64.0,33.5,31.5,76.0,117.0,36.0,83.0,335.0,65.0,13.5
Dur_5,3.0,4.0,2.0,3.0,1.0,2.5,4.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,2.5,9.5,4.0,6.0,1.5,5.0,3.0,1.0,nan,2.5,1.0,1.0,2.0,4.0,7.0,2.0,2.5,7.0,1.0,1.5,2.0,1.5,nan,1.0,3.0,nan,5.5,2.0,2.0,5.0,3.5,2.0,nan,2.0,3.0,4.0,3.0,8.5,2.0,3.5,1.0,3.0,2.0,2.0,7.0,3.0,2.0
Fre_5,7.0,13.0,7.0,7.0,1.0,8.0,4.0,7.0,2.0,3.0,3.0,1.0,9.0,3.0,7.0,5.0,4.0,2.0,8.0,2.0,8.0,3.0,4.0,9.0,6.0,3.0,0.0,4.0,1.0,5.0,3.0,9.0,8.0,9.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0,1.0,7.0,0.0,6.0,12.0,6.0,6.0,8.0,3.0,0.0,3.0,8.0,1.0,2.0,6.0,4.0,2.0,3.0,3.0,8.0,6.0,1.0,3.0,4.0
Tim_10,17.0,31.0,126.0,43.0,70.0,50.0,64.0,15.0,47.0,90.0,62.0,41.0,36.5,357.5,6.0,106.0,27.0,32.5,100.0,28.0,46.0,51.5,4.5,59.0,91.0,339.0,nan,9.0,11.0,12.0,21.5,41.5,77.0,59.0,32.5,34.0,71.0,362.0,73.0,106.5,63.0,101.0,107.5,nan,94.5,78.5,361.0,95.0,38.0,45.0,nan,6.0,74.0,65.5,136.0,353.0,3.0,4.0,90.5,135.0,90.0,95.5,33.0,65.0,355.0
Dur_10,8.0,6.0,6.0,3.0,1.0,2.5,2.0,3.0,4.0,4.0,2.5,2.0,5.5,2.5,8.0,3.0,3.0,7.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,nan,4.0,2.0,2.0,2.5,6.0,4.0,3.5,2.5,4.0,3.0,1.0,7.0,2.5,2.0,1.0,6.0,nan,11.5,3.5,9.0,14.5,4.0,1.0,nan,2.0,8.0,2.0,3.0,31.0,5.0,2.0,2.0,3.5,4.0,3.0,5.5,2.0,2.0
Fre_10,7.0,9.0,7.0,11.0,2.0,12.0,7.0,9.0,5.0,5.0,8.0,3.0,10.0,4.0,7.0,6.0,5.0,2.0,10.0,4.0,13.0,6.0,4.0,15.0,8.0,3.0,0.0,5.0,1.0,7.0,4.0,8.0,10.0,12.0,6.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,8.0,0.0,6.0,14.0,5.0,6.0,9.0,5.0,0.0,5.0,9.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,13.0,8.0,2.0,5.0,5.0
Tim_20,34.0,38.5,84.0,22.0,127.0,52.0,105.0,25.0,75.0,105.5,107.0,101.0,16.5,363.0,355.0,114.0,54.0,34.0,13.5,55.0,42.5,93.0,73.5,12.0,58.0,65.5,nan,34.0,84.5,20.5,19.0,59.5,66.5,73.0,4.0,91.5,90.5,361.0,11.0,103.0,36.0,101.0,21.0,nan,116.0,87.0,360.0,77.0,47.0,94.0,136.0,354.0,92.0,41.0,98.0,64.0,53.0,79.0,87.0,101.0,13.0,47.5,25.0,62.0,11.5
Dur_20,8.5,10.0,8.0,12.0,4.0,6.0,5.0,9.0,4.0,5.5,3.0,3.5,6.5,2.0,15.0,7.0,4.0,4.0,3.5,3.5,8.0,4.0,7.5,25.0,4.0,2.5,nan,5.0,6.5,3.5,3.0,23.0,4.5,5.0,4.5,5.0,2.5,3.0,4.0,5.0,1.0,3.0,5.0,nan,8.5,8.0,14.0,44.5,8.0,5.0,1.0,1.0,16.5,7.5,3.5,5.0,3.0,3.0,3.0,6.5,13.0,4.5,2.0,5.0,2.5
Fre_20,8.0,6.0,9.0,7.0,3.0,11.0,9.0,9.0,8.0,8.0,11.0,8.0,8.0,7.0,5.0,7.0,12.0,3.0,10.0,8.0,10.0,9.0,4.0,7.0,9.0,8.0,0.0,11.0,4.0,10.0,4.0,6.0,12.0,13.0,6.0,4.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,0.0,8.0,9.0,5.0,4.0,11.0,9.0,1.0,9.0,6.0,8.0,6.0,9.0,10.0,13.0,8.0,8.0,9.0,4.0,7.0,3.0,6.0
Tim_50,300.0,315.0,353.0,318.0,32.0,326.5,13.5,297.0,361.0,33.0,336.0,11.0,315.0,312.0,34.5,29.0,354.0,361.0,332.5,9.0,309.0,350.0,364.5,309.0,17.0,331.0,210.0,107.0,8.0,308.0,14.5,301.0,83.5,310.5,19.0,3.0,358.0,94.5,326.0,41.0,61.0,50.0,359.0,48.0,351.0,342.0,323.0,334.0,15.0,354.5,110.0,340.0,348.0,342.5,93.0,325.5,344.0,322.0,338.5,355.0,327.0,364.0,60.0,84.0,16.0
Dur_50,235.0,6.0,108.0,1.0,2.0,116.5,6.0,3.0,2.0,18.0,6.0,4.5,56.0,34.0,103.0,9.0,17.0,2.0,8.5,27.0,259.0,19.0,83.0,8.0,15.0,6.0,1.0,113.5,4.5,5.0,15.0,2.0,3.5,1.5,56.0,3.0,4.0,11.0,38.0,2.0,6.5,3.0,3.0,3.0,2.0,102.5,205.0,4.0,48.0,2.5,16.0,3.5,198.0,100.0,10.5,3.5,9.0,4.0,1.0,3.0,3.0,3.0,3.0,2.5,5.0
Fre_50,1.0,3.0,2.0,3.0,5.0,2.0,6.0,5.0,5.0,3.0,5.0,8.0,3.0,3.0,2.0,7.0,4.0,5.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,7.0,4.0,2.0,4.0,5.0,6.0,3.0,6.0,4.0,3.0,7.0,4.0,8.0,3.0,9.0,6.0,7.0,6.0,11.0,5.0,2.0,1.0,7.0,3.0,4.0,3.0,6.0,1.0,2.0,4.0,4.0,5.0,5.0,10.0,3.0,5.0,5.0,5.0,4.0,9.0
