Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
FA_Dur,9.0,2.0,22.0,nan,36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,33.0,39.0,5.0,20.0,2.0,nan,nan,44.0,nan,nan,nan,2.0,nan,nan,nan,33.0,nan,23.0,nan,2.0,nan,nan,26.0,nan,30.0,30.0,30.0,nan,2.0,nan,nan,5.0,nan,nan,nan,nan
Tim_2,337.0,12.0,nan,nan,nan,12.5,56.0,67.5,49.5,41.0,nan,45.0,44.0,nan,54.0,nan,49.5,nan,42.5,24.0,355.0,nan,38.0,33.5,62.5,nan,nan,38.0,52.0,56.5,nan,74.0,54.5,359.0,nan,55.5,nan,nan,nan,nan,73.5,46.0,36.0,nan,52.0,50.0,7.0,23.5,40.0,48.5,60.5,3.0,352.0,56.0,46.0,2.0,nan,25.0,50.0,38.5,56.0,nan,358.0,nan,350.0
Dur_2,2.0,3.0,nan,nan,nan,2.5,2.0,2.0,3.0,1.0,nan,4.0,2.0,nan,1.5,nan,2.0,nan,4.0,2.0,1.0,nan,3.0,3.0,1.5,nan,nan,7.0,3.0,3.0,nan,3.0,4.0,2.0,nan,12.0,nan,nan,nan,nan,2.0,2.0,3.0,nan,4.5,2.0,3.0,1.5,1.0,3.0,1.5,1.0,2.0,2.0,3.5,2.0,nan,2.0,1.0,4.0,3.0,nan,2.0,nan,1.0
Fre_2,3.0,5.0,0.0,nan,0.0,4.0,1.0,6.0,2.0,1.0,nan,3.0,3.0,0.0,2.0,0.0,6.0,nan,6.0,5.0,1.0,nan,5.0,2.0,4.0,nan,nan,3.0,1.0,4.0,0.0,4.0,8.0,1.0,0.0,2.0,0.0,nan,nan,nan,2.0,1.0,6.0,0.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,nan,3.0,1.0,2.0,5.0,nan,1.0,nan,1.0
Tim_5,330.0,24.0,nan,nan,nan,15.0,56.0,49.5,46.0,38.5,nan,52.5,86.5,22.0,4.0,364.0,75.0,nan,20.0,21.0,1.0,nan,38.0,52.5,66.0,nan,nan,59.5,52.0,29.0,81.0,61.0,22.0,348.5,nan,24.5,65.0,nan,nan,nan,73.0,44.5,32.0,nan,23.0,51.5,9.0,83.0,84.0,48.5,60.5,363.0,363.0,29.0,47.0,82.0,nan,39.5,56.5,60.5,49.0,nan,358.0,nan,349.0
Dur_5,6.0,3.0,nan,nan,nan,7.0,3.0,4.5,13.0,2.0,nan,9.0,3.0,1.0,4.0,3.0,3.0,nan,58.0,7.0,3.0,nan,5.0,3.0,4.0,nan,nan,4.5,5.0,18.5,2.0,4.0,4.0,2.0,nan,22.5,1.0,nan,nan,nan,3.5,2.5,7.5,nan,10.0,4.5,5.0,5.0,2.0,6.5,3.0,7.0,5.0,2.5,5.0,3.5,nan,4.5,2.5,6.5,5.0,nan,5.0,nan,2.0
Fre_5,2.0,7.0,0.0,nan,0.0,5.0,1.0,6.0,1.0,2.0,nan,2.0,8.0,1.0,3.0,1.0,9.0,nan,1.0,3.0,2.0,nan,6.0,6.0,5.0,nan,nan,6.0,1.0,2.0,1.0,7.0,7.0,4.0,0.0,2.0,1.0,nan,nan,nan,2.0,2.0,6.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,nan,4.0,2.0,4.0,5.0,nan,1.0,nan,3.0
Tim_10,19.0,32.0,8.5,nan,nan,357.0,55.0,86.5,42.0,36.0,nan,50.5,75.0,22.0,25.0,18.0,56.0,nan,20.0,59.0,365.5,nan,10.0,41.0,68.0,nan,nan,74.0,51.0,28.5,55.5,40.0,356.0,337.0,41.0,38.0,54.5,nan,nan,nan,77.0,64.5,24.0,nan,45.5,105.0,69.0,10.0,39.0,53.0,60.0,359.0,36.5,50.0,47.0,64.5,nan,39.0,56.0,65.5,40.0,nan,358.0,nan,349.0
Dur_10,5.0,25.0,2.0,nan,nan,78.0,9.0,3.0,2.0,10.0,nan,17.5,10.0,3.0,8.0,4.0,17.5,nan,85.0,14.0,5.0,nan,20.0,9.5,6.0,nan,nan,6.5,4.0,33.5,2.5,10.0,10.0,3.0,1.0,2.0,2.0,nan,nan,nan,5.0,3.0,46.0,nan,13.5,11.0,6.0,14.0,4.0,7.0,5.5,5.5,7.0,2.0,20.0,6.0,nan,9.0,4.0,7.0,14.5,nan,8.0,nan,4.0
Fre_10,5.0,4.0,4.0,nan,0.0,1.0,1.0,4.0,3.0,1.0,nan,2.0,5.0,1.0,5.0,2.0,4.0,nan,1.0,3.0,4.0,nan,3.0,6.0,4.0,nan,nan,6.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,4.0,2.0,nan,nan,nan,3.0,4.0,2.0,0.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,nan,4.0,3.0,6.0,4.0,nan,1.0,nan,3.0
Tim_20,329.5,350.5,355.0,nan,39.0,357.0,55.0,25.0,42.0,36.0,nan,40.0,104.0,22.0,67.0,10.0,363.0,nan,20.0,59.5,352.0,nan,346.5,346.0,50.0,nan,nan,11.5,45.0,27.5,63.0,20.0,181.0,323.0,67.0,30.0,64.0,nan,nan,nan,70.0,62.0,80.5,51.0,10.0,25.0,345.0,349.0,20.0,43.0,48.0,363.0,56.0,35.0,1.0,95.5,nan,13.5,49.0,18.0,92.0,nan,9.0,nan,10.0
Dur_20,61.0,70.5,3.0,nan,2.0,119.0,19.0,153.0,2.0,17.0,nan,62.0,19.5,6.0,5.0,9.0,76.0,nan,114.0,40.5,6.0,nan,63.0,77.0,38.5,nan,nan,71.5,78.0,60.5,6.0,20.0,1.0,156.0,9.0,12.0,3.0,nan,nan,nan,10.5,25.0,71.0,1.0,146.0,121.0,145.0,4.0,106.0,6.0,18.0,3.0,10.0,4.0,142.0,20.5,nan,47.5,38.0,3.0,20.5,nan,16.0,nan,18.0
Fre_20,2.0,2.0,3.0,nan,2.0,1.0,1.0,1.0,3.0,1.0,nan,1.0,4.0,1.0,5.0,3.0,2.0,nan,1.0,2.0,3.0,nan,2.0,2.0,2.0,nan,nan,2.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,nan,nan,nan,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,4.0,nan,2.0,1.0,3.0,4.0,nan,2.0,nan,2.0
Tim_50,274.0,274.0,275.0,nan,274.0,274.0,275.0,274.0,274.0,274.0,nan,274.0,274.0,274.0,275.0,274.0,274.0,nan,275.0,274.0,274.0,nan,275.0,274.0,274.0,nan,nan,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,nan,nan,nan,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,274.0,274.0,275.0,274.0,nan,274.0,275.0,274.0,274.0,nan,275.0,nan,274.0
Dur_50,365.0,365.0,365.0,nan,365.0,365.0,365.0,365.0,365.0,365.0,nan,365.0,365.0,365.0,365.0,365.0,365.0,nan,365.0,365.0,365.0,nan,365.0,365.0,365.0,nan,nan,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,nan,nan,nan,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,nan,365.0,365.0,365.0,365.0,nan,365.0,nan,365.0
Fre_50,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,nan,1.0,1.0,1.0,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,nan,1.0,nan,1.0
