Year,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
FA_Dur,nan,3.0,6.0,9.0,21.0,6.0,nan,6.0,2.0,5.0,nan,nan,nan,3.0,1.0,nan,19.0,nan,nan,nan,nan,nan,6.0,nan,6.0,nan,2.0,3.0,3.0,nan,4.0,nan,6.0,10.0,2.0,4.0,10.0,nan,8.0,nan,8.0,nan,3.0,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,3.0,4.0,3.0,nan,nan,5.0,nan,9.0,2.0,nan,nan,nan
Tim_2,nan,25.0,nan,44.0,nan,26.0,13.0,56.0,26.5,nan,nan,39.0,40.0,nan,nan,326.0,22.0,nan,40.5,59.0,333.0,nan,42.0,nan,65.0,156.5,nan,59.0,65.5,54.0,nan,91.0,58.0,316.5,nan,50.0,nan,59.0,nan,nan,68.0,40.0,40.0,nan,62.5,51.0,9.5,nan,nan,nan,nan,nan,98.5,56.0,45.5,76.0,nan,41.0,nan,21.0,79.0,nan,nan,59.0,nan
Dur_2,nan,2.0,nan,1.0,nan,1.0,2.0,3.0,1.0,nan,nan,1.0,1.0,nan,nan,3.0,2.0,nan,3.5,3.0,1.0,nan,2.0,nan,4.0,1.5,nan,5.0,3.0,9.0,nan,1.0,4.0,1.0,nan,2.0,nan,3.0,nan,nan,8.5,2.0,9.0,nan,5.5,1.0,1.0,nan,nan,nan,nan,nan,1.0,2.0,8.0,1.5,nan,2.5,nan,1.0,4.0,nan,nan,2.0,nan
Fre_2,0.0,5.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,6.0,1.0,2.0,nan,nan,nan,nan,nan,4.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
Tim_5,nan,45.0,nan,34.5,nan,26.0,55.0,50.0,42.0,nan,310.0,39.0,63.5,92.0,nan,364.0,22.0,325.0,94.0,59.0,357.5,358.0,59.0,39.5,19.0,156.5,130.0,26.0,65.0,28.0,65.0,96.0,42.0,316.5,nan,67.0,65.0,85.0,nan,nan,68.0,58.5,19.0,43.0,45.0,51.0,9.0,nan,nan,nan,nan,nan,98.5,56.0,43.0,75.5,nan,39.0,nan,39.0,50.0,nan,nan,59.0,346.0
Dur_5,nan,4.5,nan,1.5,nan,2.0,1.0,5.0,1.0,nan,2.0,4.0,1.5,1.0,nan,5.5,3.0,1.0,3.0,8.0,3.5,2.0,3.0,2.5,4.0,1.5,3.0,5.5,4.5,19.0,3.0,2.0,6.0,2.0,nan,3.0,1.0,3.5,nan,nan,12.5,12.5,13.5,1.5,6.0,2.0,1.0,nan,nan,nan,nan,nan,2.0,2.0,33.0,4.0,nan,16.5,nan,2.5,1.0,nan,nan,3.0,1.0
Fre_5,0.0,4.0,0.0,2.0,0.0,1.0,3.0,5.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,6.0,4.0,2.0,3.0,2.0,6.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,7.0,1.0,4.0,nan,nan,nan,nan,nan,4.0,1.0,3.0,4.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,1.0
Tim_10,nan,15.0,345.5,44.0,nan,25.0,55.0,141.5,78.0,21.5,351.0,5.0,63.5,21.0,48.0,363.0,22.0,13.5,20.0,41.0,23.5,357.0,28.5,61.0,40.0,255.0,66.5,22.5,43.5,29.0,70.0,96.0,356.0,336.5,nan,30.0,11.0,63.5,41.0,nan,68.0,58.5,78.0,43.0,8.0,51.0,4.0,nan,nan,nan,nan,nan,56.0,53.0,300.0,100.0,nan,25.0,54.0,69.0,38.5,nan,nan,59.0,341.0
Dur_10,nan,25.0,1.5,2.0,nan,2.0,2.0,8.5,1.5,1.0,1.5,29.5,2.0,1.0,4.0,23.0,6.0,1.5,109.0,1.0,6.0,2.0,33.0,18.0,2.0,1.0,5.5,8.5,20.0,1.5,12.0,5.5,2.0,1.5,nan,6.0,1.0,4.5,1.0,nan,20.0,12.5,2.0,5.5,145.0,3.0,2.5,nan,nan,nan,nan,nan,2.0,1.0,1.0,9.5,nan,59.0,3.0,11.0,15.0,nan,nan,4.0,1.0
Fre_10,0.0,3.0,2.0,5.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,7.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,6.0,2.0,2.0,3.0,4.0,0.0,3.0,2.0,4.0,1.0,0.0,2.0,6.0,4.0,2.0,1.0,1.0,6.0,nan,nan,nan,nan,nan,7.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0
Tim_20,nan,15.0,355.0,24.0,48.0,102.0,62.5,138.0,78.0,21.0,317.0,52.5,101.5,21.0,95.0,319.0,361.5,13.0,94.0,37.5,354.0,2.0,361.0,353.5,49.0,167.0,3.0,126.0,351.0,26.5,41.0,86.5,125.5,316.5,351.0,336.0,10.5,34.0,40.0,13.0,67.5,20.0,364.0,38.0,4.0,40.5,344.0,nan,nan,nan,nan,nan,55.0,53.0,300.0,2.0,28.0,14.5,21.5,41.0,18.0,85.0,nan,59.0,341.0
Dur_20,nan,2.0,2.0,3.0,2.0,7.0,2.5,3.5,3.5,2.0,1.0,3.5,2.0,2.0,2.0,135.0,14.5,3.0,74.0,4.0,8.0,10.0,4.0,55.0,3.5,6.5,2.0,4.0,4.0,10.5,1.0,12.0,2.5,4.5,1.0,3.0,2.5,3.0,3.0,2.0,36.5,2.5,6.0,1.0,199.0,28.5,6.0,nan,nan,nan,nan,nan,1.0,2.0,2.0,9.0,1.0,48.0,3.0,12.0,81.0,2.0,nan,7.0,2.0
Fre_20,0.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,5.0,5.0,2.0,8.0,3.0,1.0,2.0,4.0,3.0,5.0,1.0,2.0,3.0,nan,nan,nan,nan,nan,7.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,0.0,1.0,2.0
Tim_50,90.5,346.0,39.5,345.0,29.5,25.0,87.5,116.5,279.0,62.5,361.5,335.0,151.0,83.0,354.0,83.0,325.0,4.0,2.5,319.0,332.0,126.0,340.5,349.0,101.0,149.0,342.5,360.0,241.0,278.0,353.5,362.0,313.0,274.0,335.5,328.0,67.5,338.0,12.0,48.0,58.0,362.0,300.5,274.0,341.0,274.0,158.0,nan,nan,nan,nan,nan,20.0,76.5,300.0,274.0,275.0,4.0,151.0,345.0,340.0,8.0,337.0,58.0,27.0
Dur_50,1.0,2.0,128.5,3.0,5.5,10.0,70.0,14.0,5.0,9.0,3.0,2.0,7.5,7.0,3.0,106.5,5.0,11.0,128.0,85.0,202.0,8.0,96.0,21.0,8.5,4.0,8.5,279.0,7.0,168.0,101.0,2.0,13.0,237.0,6.5,3.0,13.0,2.0,9.0,5.0,139.0,218.0,169.5,264.0,6.0,248.0,1.0,nan,nan,nan,nan,nan,10.0,7.5,3.0,331.0,207.0,10.0,2.0,7.0,2.0,5.0,3.0,16.0,3.0
Fre_50,4.0,5.0,2.0,5.0,10.0,3.0,2.0,4.0,3.0,4.0,6.0,5.0,4.0,5.0,7.0,2.0,3.0,5.0,2.0,3.0,1.0,5.0,2.0,3.0,6.0,7.0,6.0,1.0,3.0,2.0,2.0,5.0,3.0,1.0,6.0,3.0,6.0,5.0,7.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,nan,nan,nan,nan,nan,4.0,4.0,3.0,1.0,1.0,3.0,7.0,3.0,3.0,10.0,5.0,1.0,5.0
