4.900000000000000355e+00,7.000000000000000000e+00,4.799999999999999822e+00,2.700000000000000178e+00,8.300000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+00,5.400000000000000355e+00,4.000000000000000000e+00,9.400000000000000355e+00,3.299999999999999822e+00,5.299999999999999822e+00,2.600000000000000089e+00,6.000000000000000000e+00,7.400000000000000355e+00,2.300000000000000000e+01,5.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,9.899999999999999911e-01,3.370000000000000107e+00,4.450000000000000178e+00
4.700000000000000178e+00,6.700000000000000178e+00,4.500000000000000000e+00,4.000000000000000000e+00,6.170000000000000000e+02,2.400000000000000000e+01,1.500000000000000000e+00,5.400000000000000355e+00,3.399999999999999911e+00,9.400000000000000355e+00,5.000000000000000000e+00,5.599999999999999645e+00,2.600000000000000089e+00,5.700000000000000178e+00,1.300000000000000000e+01,1.800000000000000000e+01,5.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,9.899999999999999911e-01,3.430000000000000160e+00,4.250000000000000000e+00
4.700000000000000178e+00,6.099999999999999645e+00,4.500000000000000000e+00,4.500000000000000000e+00,3.040000000000000000e+03,2.400000000000000000e+01,1.500000000000000000e+00,5.000000000000000000e+00,3.399999999999999911e+00,9.000000000000000000e+00,8.599999999999999645e+00,5.599999999999999645e+00,2.600000000000000089e+00,5.700000000000000178e+00,2.200000000000000000e+01,1.600000000000000000e+01,5.500000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,9.899999999999999911e-01,3.540000000000000036e+00,4.230000000000000426e+00
4.500000000000000000e+00,5.500000000000000000e+00,4.500000000000000000e+00,4.500000000000000000e+00,1.110000000000000000e+03,1.500000000000000000e+01,1.600000000000000089e+00,4.700000000000000178e+00,3.399999999999999911e+00,7.700000000000000178e+00,1.400000000000000000e+01,5.599999999999999645e+00,2.600000000000000089e+00,5.700000000000000178e+00,2.200000000000000000e+01,1.400000000000000000e+01,5.299999999999999822e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,1.010000000000000009e+00,3.520000000000000018e+00,3.910000000000000142e+00
4.500000000000000000e+00,4.900000000000000355e+00,4.500000000000000000e+00,4.299999999999999822e+00,7.230000000000000000e+02,1.100000000000000000e+01,1.600000000000000089e+00,5.000000000000000000e+00,3.399999999999999911e+00,7.400000000000000355e+00,1.200000000000000000e+01,5.599999999999999645e+00,2.600000000000000089e+00,5.400000000000000355e+00,2.000000000000000000e+01,1.300000000000000000e+01,5.099999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.030000000000000027e+00,3.509999999999999787e+00,3.830000000000000071e+00
4.500000000000000000e+00,4.299999999999999822e+00,4.299999999999999822e+00,4.000000000000000000e+00,3.640000000000000000e+02,1.700000000000000000e+01,1.699999999999999956e+00,5.799999999999999822e+00,3.399999999999999911e+00,7.099999999999999645e+00,9.400000000000000355e+00,3.000000000000000000e+01,2.600000000000000089e+00,5.400000000000000355e+00,9.800000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.090000000000000080e+00,3.529999999999999805e+00,3.750000000000000000e+00
4.500000000000000000e+00,4.299999999999999822e+00,4.000000000000000000e+00,3.500000000000000000e+00,2.300000000000000000e+02,8.000000000000000000e+01,1.699999999999999956e+00,6.099999999999999645e+00,3.399999999999999911e+00,6.799999999999999822e+00,8.599999999999999645e+00,9.700000000000000000e+01,2.600000000000000089e+00,5.700000000000000178e+00,9.400000000000000000e+01,1.200000000000000000e+01,4.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.110000000000000098e+00,3.560000000000000053e+00,3.870000000000000107e+00
4.500000000000000000e+00,4.299999999999999822e+00,4.299999999999999822e+00,3.299999999999999822e+00,1.600000000000000000e+02,2.900000000000000000e+01,1.600000000000000089e+00,6.099999999999999645e+00,3.399999999999999911e+00,6.799999999999999822e+00,8.099999999999999645e+00,1.170000000000000000e+02,2.600000000000000089e+00,6.000000000000000000e+00,7.400000000000000000e+01,1.100000000000000000e+01,4.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.129999999999999893e+00,3.549999999999999822e+00,5.469999999999999751e+00
5.599999999999999645e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,1.900000000000000000e+01,1.699999999999999956e+00,5.799999999999999822e+00,3.600000000000000089e+00,6.799999999999999822e+00,7.099999999999999645e+00,5.100000000000000000e+01,3.299999999999999822e+00,6.400000000000000355e+00,5.100000000000000000e+01,1.000000000000000000e+01,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.189999999999999947e+00,3.600000000000000089e+00,8.169999999999999929e+00
6.700000000000000178e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.020000000000000000e+02,1.500000000000000000e+01,1.699999999999999956e+00,6.099999999999999645e+00,3.600000000000000089e+00,6.500000000000000000e+00,6.500000000000000000e+00,3.100000000000000000e+01,3.700000000000000178e+00,6.700000000000000178e+00,3.200000000000000000e+01,1.000000000000000000e+01,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,1.219999999999999973e+00,3.509999999999999787e+00,4.860000000000000142e+01
7.400000000000000355e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,8.500000000000000000e+01,1.300000000000000000e+01,1.699999999999999956e+00,6.799999999999999822e+00,3.799999999999999822e+00,6.500000000000000000e+00,6.200000000000000178e+00,2.200000000000000000e+01,7.000000000000000000e+00,8.800000000000000711e+00,2.400000000000000000e+01,1.100000000000000000e+01,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,1.260000000000000009e+00,3.490000000000000213e+00,7.900000000000000000e+01
6.700000000000000178e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,7.300000000000000000e+01,1.200000000000000000e+01,1.699999999999999956e+00,6.400000000000000355e+00,3.799999999999999822e+00,7.099999999999999645e+00,5.900000000000000355e+00,1.700000000000000000e+01,1.400000000000000000e+01,8.800000000000000711e+00,2.000000000000000000e+01,2.200000000000000000e+01,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.350000000000000089e+00,3.609999999999999876e+00,2.750000000000000000e+01
6.099999999999999645e+00,4.599999999999999645e+00,4.000000000000000000e+00,3.299999999999999822e+00,6.200000000000000000e+01,1.300000000000000000e+01,1.699999999999999956e+00,6.099999999999999645e+00,3.799999999999999822e+00,1.300000000000000000e+01,5.900000000000000355e+00,1.500000000000000000e+01,2.100000000000000000e+01,8.800000000000000711e+00,1.700000000000000000e+01,1.750000000000000000e+02,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.340000000000000080e+00,3.589999999999999858e+00,1.750000000000000000e+01
5.599999999999999645e+00,5.200000000000000178e+00,3.799999999999999822e+00,3.500000000000000000e+00,5.400000000000000000e+01,2.500000000000000000e+01,1.699999999999999956e+00,5.799999999999999822e+00,4.000000000000000000e+00,1.300000000000000000e+01,5.599999999999999645e+00,1.300000000000000000e+01,2.200000000000000000e+01,8.500000000000000000e+00,1.500000000000000000e+01,5.200000000000000000e+02,4.400000000000000355e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.409999999999999920e+00,3.589999999999999858e+00,2.219999999999999929e+01
5.599999999999999645e+00,5.200000000000000178e+00,4.000000000000000000e+00,3.799999999999999822e+00,4.900000000000000000e+01,2.300000000000000000e+01,1.699999999999999956e+00,5.400000000000000355e+00,4.200000000000000178e+00,1.000000000000000000e+01,5.299999999999999822e+00,1.300000000000000000e+01,2.800000000000000000e+01,8.500000000000000000e+00,1.400000000000000000e+01,3.700000000000000000e+02,4.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.530000000000000027e+00,3.680000000000000160e+00,4.460000000000000142e+01
5.599999999999999645e+00,4.900000000000000355e+00,4.000000000000000000e+00,3.799999999999999822e+00,4.500000000000000000e+01,1.800000000000000000e+01,1.699999999999999956e+00,5.000000000000000000e+00,4.200000000000000178e+00,9.000000000000000000e+00,5.299999999999999822e+00,1.200000000000000000e+01,1.600000000000000000e+01,8.500000000000000000e+00,1.300000000000000000e+01,2.500000000000000000e+02,4.599999999999999645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.530000000000000027e+00,3.620000000000000107e+00,2.250000000000000000e+01
5.599999999999999645e+00,4.599999999999999645e+00,4.500000000000000000e+00,4.500000000000000000e+00,4.200000000000000000e+01,1.600000000000000000e+01,1.899999999999999911e+00,5.000000000000000000e+00,4.200000000000000178e+00,8.099999999999999645e+00,5.299999999999999822e+00,1.100000000000000000e+01,1.200000000000000000e+01,8.500000000000000000e+00,1.200000000000000000e+01,1.900000000000000000e+02,4.799999999999999822e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.199999999999999956e+00,1.560000000000000053e+00,3.569999999999999840e+00,8.159999999999999432e+01
5.599999999999999645e+00,4.299999999999999822e+00,4.500000000000000000e+00,5.500000000000000000e+00,3.800000000000000000e+01,1.400000000000000000e+01,2.899999999999999911e+00,5.000000000000000000e+00,4.200000000000000178e+00,7.400000000000000355e+00,5.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,8.500000000000000000e+00,1.200000000000000000e+01,1.450000000000000000e+02,6.700000000000000178e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000044e+00,1.629999999999999893e+00,3.580000000000000071e+00,4.839999999999999858e+01
5.599999999999999645e+00,4.000000000000000000e+00,4.299999999999999822e+00,1.000000000000000000e+01,3.500000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00,4.200000000000000178e+00,7.400000000000000355e+00,5.000000000000000000e+00,1.100000000000000000e+01,8.900000000000000355e+00,8.500000000000000000e+00,1.100000000000000000e+01,1.180000000000000000e+02,3.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.399999999999999911e+00,1.620000000000000107e+00,3.589999999999999858e+00,2.719999999999999929e+01
5.599999999999999645e+00,4.000000000000000000e+00,4.500000000000000000e+00,9.500000000000000000e+00,3.200000000000000000e+01,1.200000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00,4.200000000000000178e+00,7.400000000000000355e+00,5.200000000000000178e+00,1.100000000000000000e+01,8.300000000000000711e+00,8.099999999999999645e+00,1.100000000000000000e+01,1.000000000000000000e+02,3.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.800000000000000044e+00,1.629999999999999893e+00,3.649999999999999911e+00,2.239999999999999858e+01
5.400000000000000355e+00,3.799999999999999822e+00,4.299999999999999822e+00,7.299999999999999822e+00,3.000000000000000000e+01,1.200000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+00,4.200000000000000178e+00,7.400000000000000355e+00,5.299999999999999822e+00,1.000000000000000000e+01,7.799999999999999822e+00,7.799999999999999822e+00,1.000000000000000000e+01,8.700000000000000000e+01,2.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.700000000000000178e+00,1.659999999999999920e+00,3.720000000000000195e+00,2.310000000000000142e+01
5.599999999999999645e+00,3.500000000000000000e+00,4.000000000000000000e+00,6.599999999999999645e+00,2.900000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,4.200000000000000178e+00,7.400000000000000355e+00,5.599999999999999645e+00,1.000000000000000000e+01,7.799999999999999822e+00,8.099999999999999645e+00,1.000000000000000000e+01,7.700000000000000000e+01,2.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.799999999999999822e+00,1.659999999999999920e+00,4.049999999999999822e+00,2.289999999999999858e+01
6.299999999999999822e+00,3.799999999999999822e+00,4.000000000000000000e+00,6.200000000000000178e+00,2.600000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00,4.200000000000000178e+00,7.099999999999999645e+00,5.299999999999999822e+00,1.000000000000000000e+01,7.500000000000000000e+00,8.500000000000000000e+00,1.000000000000000000e+01,6.900000000000000000e+01,2.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+01,1.639999999999999902e+00,4.839999999999999858e+00,1.980000000000000071e+01
6.299999999999999822e+00,3.799999999999999822e+00,4.000000000000000000e+00,5.500000000000000000e+00,2.600000000000000000e+01,1.100000000000000000e+01,6.300000000000000000e+01,5.400000000000000355e+00,4.200000000000000178e+00,6.799999999999999822e+00,2.300000000000000000e+01,9.900000000000000355e+00,7.500000000000000000e+00,8.800000000000000711e+00,1.100000000000000000e+01,6.300000000000000000e+01,2.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.000000000000000000e+00,1.639999999999999902e+00,5.099999999999999645e+00,1.700000000000000000e+01
6.299999999999999822e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.500000000000000000e+00,2.400000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+01,5.400000000000000355e+00,4.200000000000000178e+00,6.799999999999999822e+00,3.600000000000000000e+01,9.900000000000000355e+00,7.299999999999999822e+00,8.500000000000000000e+00,1.900000000000000000e+01,5.600000000000000000e+01,1.700000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.199999999999999289e+00,1.639999999999999902e+00,5.799999999999999822e+00,1.750000000000000000e+01
6.099999999999999645e+00,4.299999999999999822e+00,4.500000000000000000e+00,5.299999999999999822e+00,2.400000000000000000e+01,1.010000000000000000e+02,1.800000000000000000e+01,6.400000000000000355e+00,3.799999999999999822e+00,6.799999999999999822e+00,2.100000000000000000e+01,1.100000000000000000e+01,4.200000000000000000e+01,8.500000000000000000e+00,1.380000000000000000e+02,5.100000000000000000e+01,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.599999999999999645e+00,1.649999999999999911e+00,6.030000000000000249e+00,2.360000000000000142e+01
6.099999999999999645e+00,4.599999999999999645e+00,4.799999999999999822e+00,5.299999999999999822e+00,2.400000000000000000e+01,6.800000000000000000e+01,1.300000000000000000e+01,6.400000000000000355e+00,3.600000000000000089e+00,6.500000000000000000e+00,1.600000000000000000e+01,1.040000000000000000e+02,2.210000000000000000e+02,8.500000000000000000e+00,9.000000000000000000e+01,3.650000000000000000e+02,1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.900000000000000355e+00,1.699999999999999956e+00,5.790000000000000036e+00,2.100000000000000000e+01
6.099999999999999645e+00,4.599999999999999645e+00,5.200000000000000178e+00,5.299999999999999822e+00,2.300000000000000000e+01,2.490000000000000000e+02,9.900000000000000355e+00,6.400000000000000355e+00,6.500000000000000000e+00,6.500000000000000000e+00,1.500000000000000000e+01,6.900000000000000000e+01,2.020000000000000000e+02,8.099999999999999645e+00,4.700000000000000000e+01,2.000000000000000000e+02,1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.400000000000000355e+00,1.800000000000000044e+00,5.879999999999999893e+00,1.850000000000000000e+01
6.099999999999999645e+00,4.599999999999999645e+00,5.799999999999999822e+00,5.000000000000000000e+00,2.200000000000000000e+01,1.030000000000000000e+02,8.599999999999999645e+00,1.400000000000000000e+01,9.599999999999999645e+00,6.500000000000000000e+00,1.400000000000000000e+01,3.700000000000000000e+01,1.390000000000000000e+02,7.799999999999999822e+00,9.200000000000000000e+01,2.650000000000000000e+02,1.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+00,3.890000000000000124e+00,6.250000000000000000e+00,1.760000000000000142e+01
6.099999999999999645e+00,4.599999999999999645e+00,6.200000000000000178e+00,5.000000000000000000e+00,2.100000000000000000e+01,2.740000000000000000e+02,1.300000000000000000e+01,5.500000000000000000e+01,8.400000000000000355e+00,6.500000000000000000e+00,1.500000000000000000e+01,4.800000000000000000e+01,8.500000000000000000e+01,7.400000000000000355e+00,7.200000000000000000e+01,3.800000000000000000e+02,2.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.500000000000000000e+00,2.300000000000000000e+02,1.319999999999999929e+01,1.730000000000000071e+01
7.400000000000000355e+00,4.599999999999999645e+00,6.599999999999999645e+00,4.799999999999999822e+00,2.300000000000000000e+01,3.270000000000000000e+02,2.010000000000000000e+02,2.400000000000000000e+01,6.500000000000000000e+00,6.500000000000000000e+00,1.900000000000000000e+01,5.500000000000000000e+01,4.790000000000000000e+02,7.799999999999999822e+00,7.600000000000000000e+01,5.540000000000000000e+02,1.900000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000000000000000000e+00,3.090000000000000000e+02,7.829999999999999716e+01,1.689999999999999858e+01
